model,r2,mse,explainvar,season,species,iteration
GBDT,0.5600635732763913,1.603671824522741,0.5697596209620251,autumn,sep,0
ANN,-0.3879445854059982,5.059384698355216,-0.12547922808012668,autumn,sep,0
KNN,0.4974908799118761,1.831764019753069,0.5033759260845911,autumn,sep,0
SVM,0.340656119928922,2.4034636345441465,0.34093491655010544,autumn,sep,0
RF,0.40255711683402795,1.8080489592966582,0.40358534156617076,autumn,sep,1
XGB,0.27902543012500436,2.1818944663530426,0.28474576211828073,autumn,sep,1
GBDT,0.26841189077934036,2.214014354812825,0.2693958036711248,autumn,sep,1
ANN,0.20860204475145805,2.395017648873932,0.228676088061594,autumn,sep,1
KNN,0.27930982237600643,2.1810338064842174,0.2802390489831753,autumn,sep,1
SVM,0.26246182247616634,2.2320211218300985,0.2715817775281767,autumn,sep,1
RF,0.36904657571311394,2.166417233051311,0.38147043071515996,autumn,sep,2
XGB,0.32241018974304747,2.326546121117771,0.3273069189011434,autumn,sep,2
GBDT,0.31053783610935315,2.367310574592264,0.31681277741585956,autumn,sep,2
ANN,-1.083409424061375,7.15351388240636,-1.0699317329335556,autumn,sep,2
KNN,0.37254020620913875,2.1544216387314044,0.38081763711121364,autumn,sep,2
SVM,0.2926843315098,2.4286116762996484,0.29742575577438146,autumn,sep,2
RF,0.3115616697219843,1.8218960467414642,0.33798274202489864,autumn,sep,3
XGB,0.33771182984828485,1.7526917748983737,0.3643906881070048,autumn,sep,3
GBDT,0.34241016266074,1.740258019250528,0.36808577866855074,autumn,sep,3
ANN,-0.008195898670871005,2.6681084439148552,0.02173823372554773,autumn,sep,3
KNN,0.3772038974770535,1.648179230018073,0.39661742366479835,autumn,sep,3
SVM,0.0497293411127776,2.514814008194284,0.05559317232376093,autumn,sep,3
RF,0.4005753613115669,1.9087571961911185,0.40075337186028903,autumn,sep,4
XGB,0.32312970385998985,2.1553686072567317,0.3234462435997564,autumn,sep,4
GBDT,0.2988765560316925,2.2325982829484774,0.2989042346475276,autumn,sep,4
ANN,-0.47863511133125125,4.7084407732551945,-0.47720835357567326,autumn,sep,4
KNN,0.39547396900263665,1.9250016390314566,0.39929816261045825,autumn,sep,4
SVM,0.3083475450688111,2.202439665312735,0.3131892199231304,autumn,sep,4
RF,0.37645361208920747,1.7595066101511,0.39167823898923837,autumn,sep,5
XGB,0.3823119941308799,1.7429755835475302,0.3865384228439761,autumn,sep,5
GBDT,0.3455291655903525,1.8467683906455827,0.3568445573996153,autumn,sep,5
ANN,-0.06653934027789687,3.0095323388732798,0.17284133324436124,autumn,sep,5
KNN,0.2834836817336579,2.0218466864908247,0.2966747262668018,autumn,sep,5
SVM,0.18103028401904075,2.310946958750117,0.1844841477571697,autumn,sep,5
RF,0.4568334497324642,2.459591984128002,0.45782344346275217,autumn,sep,6
XGB,0.3452608647896003,2.964820141934741,0.3508382826126858,autumn,sep,6
GBDT,0.375101842018739,2.8296928437695934,0.3772953448200884,autumn,sep,6
ANN,0.2187669793829552,3.5376156250773367,0.24475143548456457,autumn,sep,6
KNN,0.5038059698885131,2.246888838116519,0.5178871707394224,autumn,sep,6
SVM,0.27170750465648263,3.29788788128649,0.2742450015966632,autumn,sep,6
RF,-0.015264348290662033,2.6793589002664606,0.028503643733854722,autumn,sep,7
XGB,-0.1971774296290143,3.1594411905383826,-0.10855227181375726,autumn,sep,7
GBDT,-0.1905245794456012,3.141883819021222,-0.11193936007211192,autumn,sep,7
ANN,0.010952135907711047,2.6101716286077346,0.1768323827047753,autumn,sep,7
KNN,0.14563311520218847,2.254738404564345,0.19528266486047885,autumn,sep,7
SVM,-0.0819433176658726,2.855329710584836,-0.06631919177497791,autumn,sep,7
RF,0.544602806070039,1.736688697762451,0.5519619453985688,autumn,sep,8
XGB,0.5181213862164997,1.8376774240289917,0.5210252709671235,autumn,sep,8
GBDT,0.522153310944423,1.8223014002006805,0.5257239062656531,autumn,sep,8
ANN,0.2917652014449488,2.7009023911592043,0.3071010444950508,autumn,sep,8
KNN,0.482986568868904,1.971666480173466,0.4923109897115302,autumn,sep,8
SVM,0.33718496467847736,2.5276909824941627,0.3917378569165365,autumn,sep,8
RF,0.15969538065708033,2.7589664617652363,0.15969930622947393,autumn,sep,9
XGB,0.12362200355612296,2.87740593632385,0.12416882783424488,autumn,sep,9
GBDT,0.11265936865947657,2.9133994811838977,0.11348014715892707,autumn,sep,9
ANN,-0.7536437518022525,5.757726645475142,-0.6267922126868426,autumn,sep,9
KNN,0.18220245304265092,2.685069143536915,0.18236341678512613,autumn,sep,9
SVM,0.12421331735552432,2.875464479733735,0.13102802450178064,autumn,sep,9
RF,0.5446014485350795,1.5367344476051552,0.5547900298197876,autumn,sep,10
XGB,0.44117373689223305,1.8857494517312239,0.44785105047222495,autumn,sep,10
GBDT,0.4575375251722986,1.8305301343609723,0.463240631806385,autumn,sep,10
ANN,0.1852020912285952,2.7495212934205218,0.3729368009572608,autumn,sep,10
KNN,0.47472721929268114,1.7725238121765625,0.48276765075638817,autumn,sep,10
SVM,0.4663603003441995,1.8007578338419619,0.4674072335245846,autumn,sep,10
RF,0.2893179358980319,1.9670924739003748,0.318616529997477,autumn,sep,11
XGB,0.08720716130166573,2.5265136323688457,0.13417075026077896,autumn,sep,11
GBDT,0.07587332050885842,2.5578844999481314,0.12746570761519738,autumn,sep,11
ANN,-0.09455786957166956,3.0296199330759173,0.06910041559690816,autumn,sep,11
KNN,0.2723896133413528,2.0139482728279576,0.29973725564509357,autumn,sep,11
SVM,0.24810257332450658,2.081172220136695,0.2510215968138074,autumn,sep,11
RF,0.5801253374472457,1.408730815280274,0.5917410118415464,autumn,sep,12
XGB,0.4499349070193346,1.8455356228943978,0.46752621150012896,autumn,sep,12
GBDT,0.4278268450163728,1.9197108732425565,0.4443227062447991,autumn,sep,12
ANN,0.04369021059071898,3.2085362358005574,0.04929502804319874,autumn,sep,12
KNN,0.5153306554133354,1.6261248935333004,0.515804004977767,autumn,sep,12
SVM,0.37163782721650385,2.1082318960967563,0.3886374533444201,autumn,sep,12
RF,0.46740497721754515,1.6801234790440316,0.4698251195864551,autumn,sep,13
XGB,0.3972726587528407,1.901362788185065,0.4038443352554011,autumn,sep,13
GBDT,0.3904760825426934,1.9228032575460503,0.3986026549002337,autumn,sep,13
ANN,-3.1178338580628706,12.990112659313816,-2.7451591879321966,autumn,sep,13
KNN,0.5246374183307767,1.4995781041079572,0.5371426760357532,autumn,sep,13
SVM,0.2971120072408445,2.217329432789607,0.2973901673666207,autumn,sep,13
RF,0.4244104033746029,1.6696421217739081,0.5009300275177568,autumn,sep,14
XGB,0.3183359786337283,1.9773376197965458,0.3698477820546411,autumn,sep,14
GBDT,0.35945712223089443,1.8580554196875234,0.4144721605240449,autumn,sep,14
ANN,-0.02839122749070322,2.983106924009838,0.13124726359135264,autumn,sep,14
KNN,0.312573923511981,1.994051907190996,0.38620267244880757,autumn,sep,14
SVM,0.14240773872992385,2.487661644891993,0.21316676789326539,autumn,sep,14
RF,0.4664044295208606,2.1472507512776153,0.4664632666167724,autumn,sep,15
XGB,0.4440360553172126,2.237263695482743,0.4442900769250836,autumn,sep,15
GBDT,0.45437814710949764,2.195645913028467,0.45450519953195234,autumn,sep,15
ANN,0.277830003330486,2.906096215353403,0.2900232062411944,autumn,sep,15
KNN,0.536845817704277,1.8637863972499757,0.5373444025920793,autumn,sep,15
SVM,0.26674714016491374,2.950694948130013,0.27804318994584176,autumn,sep,15
RF,0.3322752703913202,1.8747921473593503,0.33375859211857184,autumn,sep,16
XGB,0.19495983927742433,2.2603370890817684,0.19797700780012994,autumn,sep,16
GBDT,0.23780047144165128,2.1400520716068683,0.24473492086999915,autumn,sep,16
ANN,-0.30020045913691895,3.650614546223976,-0.06009258100392567,autumn,sep,16
KNN,0.32439935297478195,1.8969056133896263,0.3261919170799349,autumn,sep,16
SVM,0.2422873203134055,2.127454202068499,0.25467836768018093,autumn,sep,16
RF,0.4158399973976318,2.4778500632311795,0.4204152711982252,autumn,sep,17
XGB,0.3249708182685038,2.863292750590484,0.33429458663840783,autumn,sep,17
GBDT,0.32528615497961255,2.861955176833159,0.3341268963040598,autumn,sep,17
ANN,-1.6557521513146325,11.264988370901218,-1.0034953073155486,autumn,sep,17
KNN,0.4004365264484886,2.543187455889496,0.40455377600651266,autumn,sep,17
SVM,0.02492069625259885,4.136024896744818,0.04639358687044337,autumn,sep,17
RF,0.5817526335589875,1.5217390950868075,0.5909217284084576,autumn,sep,18
XGB,0.545506243216773,1.6536169111000352,0.5497905180973137,autumn,sep,18
GBDT,0.5531216549418783,1.625909217813437,0.5589639832353915,autumn,sep,18
ANN,0.2589203181226303,2.6963228342200156,0.27942962048276343,autumn,sep,18
KNN,0.5621649395060466,1.5930063933763317,0.5622216763698149,autumn,sep,18
SVM,0.332494895288,2.4286312252333637,0.33912650811748557,autumn,sep,18
RF,0.49960899848364515,1.9431726335570472,0.5004978274968297,autumn,sep,19
XGB,0.3590394425206075,2.489047586205877,0.36232454986273066,autumn,sep,19
GBDT,0.4020115689638043,2.322173561978557,0.40482507148936586,autumn,sep,19
ANN,-0.3992718636837085,5.433804333365256,-0.38801066505777637,autumn,sep,19
KNN,0.4781382343041216,2.0265502347704523,0.47872007917439574,autumn,sep,19
SVM,0.23244361900634725,2.9806582247466817,0.27459624154569806,autumn,sep,19
RF,0.44670506613720373,1.9685244213579003,0.44742710395133767,autumn,sep,20
XGB,0.474416535160884,1.8699319705939377,0.4745992507884267,autumn,sep,20
GBDT,0.48663032073740964,1.826477505871545,0.4873304681906474,autumn,sep,20
ANN,0.04537353873438832,3.39639022023257,0.13302109253950356,autumn,sep,20
KNN,0.26731147460764015,2.606774736602283,0.27257498758789434,autumn,sep,20
SVM,0.2795354880646853,2.563283882910194,0.29218746112700644,autumn,sep,20
RF,0.5315971636883909,1.6506653692906323,0.536635610285658,autumn,sep,21
XGB,0.4398499316961618,1.973985312804161,0.4399942876007278,autumn,sep,21
GBDT,0.475184455419583,1.8494654121350966,0.4758233862941542,autumn,sep,21
ANN,-7.900324275278743,31.36500447423795,-7.900077827726465,autumn,sep,21
KNN,0.5842539943511675,1.4651011495773618,0.5860178429151605,autumn,sep,21
SVM,0.1519481215502012,2.988559757968009,0.15485658930715096,autumn,sep,21
RF,0.43470169993894203,1.614873240305158,0.4532091078866186,autumn,sep,22
XGB,0.44349962992998637,1.5897404180216288,0.4746846752369056,autumn,sep,22
GBDT,0.4269908897427045,1.6369005151892875,0.4535489470243036,autumn,sep,22
ANN,-3.108108134790026,11.735527763723685,-2.2427097123820547,autumn,sep,22
KNN,0.4426761517964716,1.5920928270093186,0.4644251309570281,autumn,sep,22
SVM,0.28320038540738623,2.047663182680076,0.29262585083493076,autumn,sep,22
RF,0.553572978581127,1.3029621595376644,0.5602692300093755,autumn,sep,23
XGB,0.504934155497309,1.4449216353804109,0.513062396424713,autumn,sep,23
GBDT,0.4430945003638942,1.6254096585775935,0.4475605984266844,autumn,sep,23
ANN,0.23947482787719443,2.219703273118208,0.24005429777398724,autumn,sep,23
KNN,0.43165146053699777,1.6588078337981274,0.43397366756866473,autumn,sep,23
SVM,0.4022714113891619,1.744557778242168,0.4037547462185911,autumn,sep,23
RF,0.2306536288361284,1.7368265974449069,0.32067769509808053,autumn,sep,24
XGB,0.1472296298921566,1.925159220645444,0.1822313736934038,autumn,sep,24
GBDT,0.2404433307495193,1.7147259997147681,0.27088297997420674,autumn,sep,24
ANN,-0.004093830987736968,2.266777276601194,0.04323393651225138,autumn,sep,24
KNN,0.1412172035462671,1.9387324854116401,0.17964593360496772,autumn,sep,24
SVM,0.019858366233852953,2.2127043456549296,0.0485479544981402,autumn,sep,24
RF,0.5545340415468125,1.4801519269819474,0.5551318081423009,autumn,sep,25
XGB,0.5241703703570513,1.5810414463019615,0.5311897037850124,autumn,sep,25
GBDT,0.5394440899174013,1.5302913833388232,0.5422790745155356,autumn,sep,25
ANN,0.2764647888696059,2.404093997917654,0.27646681503360304,autumn,sep,25
KNN,0.5418837579509439,1.5221850863872375,0.5420152698003451,autumn,sep,25
SVM,0.307371286530707,2.301400826416539,0.3178278875344186,autumn,sep,25
RF,0.5562076319835776,1.3668261396408343,0.5666055896951574,autumn,sep,26
XGB,0.504299278104147,1.5266975120694535,0.5302116353322627,autumn,sep,26
GBDT,0.4769563682373724,1.610910325612853,0.49894921940218306,autumn,sep,26
ANN,-0.3340913588821406,4.1088379913770705,-0.31196609689543187,autumn,sep,26
KNN,0.49858102042980623,1.5443090453579251,0.49890407694442496,autumn,sep,26
SVM,0.4119086561566502,1.8112493120473203,0.41690517670793203,autumn,sep,26
RF,0.32045916915116324,1.8435956601534214,0.35666061785618974,autumn,sep,27
XGB,0.2630987767832349,1.9992145216456958,0.2987116561225699,autumn,sep,27
GBDT,0.273809964677201,1.9701550470417384,0.31392479580623145,autumn,sep,27
ANN,-3.1898115118442547,11.366967177598752,-2.802673169477887,autumn,sep,27
KNN,0.42025466528286826,1.5728502755950717,0.44052914009279676,autumn,sep,27
SVM,0.1840908133134317,2.2135632876919424,0.22626129058434952,autumn,sep,27
RF,0.2574300445148332,2.2965172377439664,0.2850708970606327,autumn,sep,28
XGB,0.19941047984247828,2.475952090194209,0.21933357896412375,autumn,sep,28
GBDT,0.20290485349475196,2.465145176625612,0.22579619532833362,autumn,sep,28
ANN,-0.5984247854833982,4.9433862035280685,0.00287316049274422,autumn,sep,28
KNN,0.25491703251008324,2.3042891322906494,0.2747003715012417,autumn,sep,28
SVM,0.1675706238939504,2.5744219750757007,0.18673991012797542,autumn,sep,28
RF,0.5930934965274348,1.5649704139854224,0.5947064797919718,autumn,sep,29
XGB,0.4662389421874623,2.05285552451364,0.4670991866805555,autumn,sep,29
GBDT,0.498240574746902,1.9297766163925947,0.4993833678759698,autumn,sep,29
ANN,-0.31204047286921255,5.046133459329682,-0.278619749845181,autumn,sep,29
KNN,0.5520016559598833,1.7230104408604412,0.5533773830085474,autumn,sep,29
SVM,0.23556006915291028,2.9400510063988627,0.25356330312693776,autumn,sep,29
RF,0.42692518242336763,1.8407598009544326,0.42692524781175734,autumn,sep,30
XGB,0.3352966046904421,2.1350777457258294,0.3386830923189108,autumn,sep,30
GBDT,0.29752981576501736,2.256387537628798,0.30485839484887434,autumn,sep,30
ANN,-0.6943158197092971,5.442270983447948,-0.18497113520430974,autumn,sep,30
KNN,0.4300230806116174,1.8308091168945502,0.4304407446860762,autumn,sep,30
SVM,0.3267788837242077,2.1624373118234876,0.3381543594068601,autumn,sep,30
RF,0.3460467190215536,2.4360930486500023,0.34792295437205123,autumn,sep,31
XGB,0.3518895407251147,2.4143274917661066,0.35248220024413013,autumn,sep,31
GBDT,0.36448294490363653,2.367414806608789,0.36457932310350505,autumn,sep,31
ANN,-0.3494970870006904,5.027118249023911,-0.34932182068184225,autumn,sep,31
KNN,0.33614510567245837,2.4729783310574254,0.33915946026557153,autumn,sep,31
SVM,0.19341985845087006,3.0046554290041576,0.20246115971980838,autumn,sep,31
RF,0.5362460406778439,1.5660741438811674,0.5436311858991077,autumn,sep,32
XGB,0.3584478845094925,2.166489708229101,0.37761712908429923,autumn,sep,32
GBDT,0.36613194624785006,2.140541012446498,0.3796706351526693,autumn,sep,32
ANN,0.2831818811910397,2.4206592723716702,0.3139099815625668,autumn,sep,32
KNN,0.4795318678515186,1.7575950956046573,0.5002325187998213,autumn,sep,32
SVM,0.3241155051284925,2.2824284523965717,0.38387278585277607,autumn,sep,32
RF,0.3863315620648583,2.081314937898668,0.38937071179573757,autumn,sep,33
XGB,0.340866121816113,2.2355153075090963,0.34087417860335134,autumn,sep,33
GBDT,0.36298802084085,2.160486780622828,0.3629963938964329,autumn,sep,33
ANN,-0.6197974482456166,5.493697275270426,-0.4801248224766166,autumn,sep,33
KNN,0.2049187367524834,2.6965938082272634,0.20497051050123583,autumn,sep,33
SVM,0.23444499788918183,2.59645268222951,0.27873140815520947,autumn,sep,33
RF,0.4805773819456265,1.7413150505283541,0.48484585535254565,autumn,sep,34
XGB,0.4137346881637701,1.9653988402104208,0.41473679168791944,autumn,sep,34
GBDT,0.41878331700972204,1.9484737909568526,0.42043079121355265,autumn,sep,34
ANN,0.2888432279765487,2.3840856123057126,0.29077559916705986,autumn,sep,34
KNN,0.5266557066342443,1.5868418383606406,0.5295605735361623,autumn,sep,34
SVM,0.3584969453090634,2.1505781328457814,0.3714551709261483,autumn,sep,34
RF,0.4101535826711259,2.064017131266207,0.43130024580454174,autumn,sep,35
XGB,0.36642747209691495,2.2170255054079306,0.4045908500650979,autumn,sep,35
GBDT,0.3686508557969974,2.2092453410947694,0.40880289375436085,autumn,sep,35
ANN,0.20588275846925652,2.7788107931143706,0.2149646203505171,autumn,sep,35
KNN,0.3420104310724542,2.302466714320483,0.36494040581312504,autumn,sep,35
SVM,0.3049580300574518,2.432122143602967,0.35291064469398525,autumn,sep,35
RF,0.48532844878154535,1.688910381977159,0.4938499091990113,autumn,sep,36
XGB,0.43189832055878763,1.8642429762348978,0.447610999659645,autumn,sep,36
GBDT,0.4064669840523333,1.947696682101525,0.42436545535325676,autumn,sep,36
ANN,-0.57426870129893,5.166010725385759,-0.38437694294508473,autumn,sep,36
KNN,0.44674591430588895,1.815520144814564,0.4710716253040095,autumn,sep,36
SVM,0.24705226563752392,2.470820939374603,0.32973212716719646,autumn,sep,36
RF,0.3701071036259169,1.9496891646546715,0.37048784016675196,autumn,sep,37
XGB,0.37503610762656236,1.9344325619085265,0.3796672781141397,autumn,sep,37
GBDT,0.4065857376495703,1.8367779095718992,0.40799636073354684,autumn,sep,37
ANN,0.2820704836597393,2.222186354302197,0.2982405605887156,autumn,sep,37
KNN,0.2592308556529107,2.2928811906878597,0.26048968797864447,autumn,sep,37
SVM,0.27919458177970913,2.2310880497592844,0.2794720343938365,autumn,sep,37
RF,0.5301891376691978,1.571742212258824,0.5343535385156528,autumn,sep,38
XGB,0.507748724838902,1.6468161344131738,0.510061380943279,autumn,sep,38
GBDT,0.4663168534337572,1.7854255758749447,0.4680583643347289,autumn,sep,38
ANN,0.340267616421026,2.207120607899192,0.34681842952008424,autumn,sep,38
KNN,0.505810895000296,1.6532991027770838,0.5169178200191713,autumn,sep,38
SVM,0.3680069281107441,2.114319332710634,0.41514235750944994,autumn,sep,38
RF,0.41139578234881646,2.3145279459291808,0.42245487423782124,autumn,sep,39
XGB,0.312116478444353,2.7049171352153687,0.33419895266202215,autumn,sep,39
GBDT,0.32842069789686357,2.640805172664395,0.34256962283172676,autumn,sep,39
ANN,0.0481520558867059,3.742886307741404,0.06543848200249192,autumn,sep,39
KNN,0.3871731480926349,2.4097769472592696,0.3969737958133218,autumn,sep,39
SVM,0.2051067156925196,3.1257042769805463,0.2185794795864684,autumn,sep,39
RF,0.5134621546316117,1.735581758025332,0.5134655711860993,autumn,sep,40
XGB,0.4381396281596581,2.0042728869016893,0.44181514229888064,autumn,sep,40
GBDT,0.45172978829359056,1.9557939571706688,0.45429160924669365,autumn,sep,40
ANN,-1.461745704501253,8.781559293490458,-0.9408337681712473,autumn,sep,40
KNN,0.3394206314830659,2.3564240945281556,0.3394310826724697,autumn,sep,40
SVM,0.2903505940144929,2.5314671311733132,0.2990206822952012,autumn,sep,40
RF,0.4324177686061752,1.893970629789939,0.4364299747302931,autumn,sep,41
XGB,0.41058039396179613,1.966839976151622,0.41506288719395457,autumn,sep,41
GBDT,0.4536180491391122,1.8232272089219426,0.45517625910751214,autumn,sep,41
ANN,-1.0910262909632014,6.977565825972724,-0.9394883402207073,autumn,sep,41
KNN,0.40533241991464464,1.9843519914358148,0.4095836362181887,autumn,sep,41
SVM,0.32545654541236557,2.2508905685237472,0.33764996835434613,autumn,sep,41
RF,0.5387042076028923,1.6823609083668378,0.5581649758238068,autumn,sep,42
XGB,0.4773269452831088,1.9062058002805493,0.500904070427398,autumn,sep,42
GBDT,0.4583326550159216,1.9754786008444443,0.4872329981762973,autumn,sep,42
ANN,0.35556998846793997,2.3502574214824463,0.3558928920666198,autumn,sep,42
KNN,0.5246923690678231,1.7334625437909377,0.5276330667598554,autumn,sep,42
SVM,0.37988745568204185,2.2615708197276247,0.42176487253473915,autumn,sep,42
RF,0.31651287025263886,2.0296436883552347,0.3235424972770037,autumn,sep,43
XGB,0.22928671568437708,2.28866541147738,0.23097690734371212,autumn,sep,43
GBDT,0.24801533796653286,2.23304998237542,0.25041774612296075,autumn,sep,43
ANN,0.2644299338769933,2.184306151604411,0.27369425527645885,autumn,sep,43
KNN,0.17981259871522925,2.435580876118969,0.182358779915074,autumn,sep,43
SVM,0.2451488902991662,2.2415620189052397,0.2532356859466762,autumn,sep,43
RF,0.3478960369975602,2.0812229839849796,0.3482525093110862,autumn,sep,44
XGB,0.32828072967754773,2.143826235534589,0.3288589243528587,autumn,sep,44
GBDT,0.3366074063448251,2.1172512232001153,0.33913064634092305,autumn,sep,44
ANN,0.2628500938668259,2.3526514395389317,0.2792171412804204,autumn,sep,44
KNN,0.33553132622647497,2.1206855876603585,0.33610011495288394,autumn,sep,44
SVM,0.30098676113462874,2.2309363251499676,0.31505807085418525,autumn,sep,44
RF,0.5247961823937901,1.5801673013659483,0.5263107993080729,autumn,sep,45
XGB,0.4615985488701526,1.7903146745937333,0.4616602004993312,autumn,sep,45
GBDT,0.4748471181130809,1.7462599866221267,0.47576466098989456,autumn,sep,45
ANN,-0.6923621718552875,5.627512378805095,-0.1942834375655489,autumn,sep,45
KNN,0.3567057012023477,2.1391086907419297,0.3599497839282041,autumn,sep,45
SVM,0.402360848359095,1.9872943155133078,0.4178266234976048,autumn,sep,45
RF,0.4225006519686004,1.6910935924393153,0.4265366471037394,autumn,sep,46
XGB,0.31260221860914705,2.012909603326285,0.322027000163416,autumn,sep,46
GBDT,0.31215135679655115,2.0142298637299643,0.32054574590662166,autumn,sep,46
ANN,-0.00885482807644844,2.9542335264572235,-0.006146753415534167,autumn,sep,46
KNN,0.2883808668509098,2.083837082116004,0.28974226532291236,autumn,sep,46
SVM,0.22156996870361256,2.2794796956482135,0.22209877372374665,autumn,sep,46
RF,0.5019137781429941,1.5598550099453452,0.52912577530015,autumn,sep,47
XGB,0.4254525549412229,1.7993083753349073,0.45518534937427524,autumn,sep,47
GBDT,0.48321545410825073,1.6184124908458093,0.5091510106389527,autumn,sep,47
ANN,-0.009704996244544795,3.162089870879944,0.04913820034294991,autumn,sep,47
KNN,0.40714794218069394,1.8566328719113607,0.4302440375119505,autumn,sep,47
SVM,0.2928219540603354,2.2146671991240696,0.29727402446716344,autumn,sep,47
RF,0.3422815740290437,2.192406215354127,0.3502752702599702,autumn,sep,48
XGB,0.26940849634384256,2.4353177442704146,0.2795508658287714,autumn,sep,48
GBDT,0.25643516272018463,2.4785624157700488,0.2689602548933382,autumn,sep,48
ANN,-0.009084962762189619,3.3636341279541786,0.1126916216256153,autumn,sep,48
KNN,0.3574139049418823,2.1419648485988527,0.37102712955067396,autumn,sep,48
SVM,0.058069418391558214,3.1397850204696356,0.06320205346072694,autumn,sep,48
RF,0.4188119903841018,2.0080632667742417,0.42409367257864483,autumn,sep,49
XGB,0.3808999204516733,2.1390532970899034,0.3853726951977171,autumn,sep,49
GBDT,0.3577534002311673,2.2190268619939064,0.3615246508336597,autumn,sep,49
ANN,-0.7931214512152114,6.19541569935322,-0.23198630741896098,autumn,sep,49
KNN,0.4782239814385705,1.8027888377280457,0.48188428417675644,autumn,sep,49
SVM,0.3038517828778865,2.405262393415791,0.3400716074737562,autumn,sep,49
RF,0.5414303484605814,1.6161580203479438,0.5437152980041493,autumn,sep,50
XGB,0.5349869208552009,1.6388668872954366,0.5402509295240809,autumn,sep,50
GBDT,0.5321052468123267,1.6490229030735968,0.5414738303452564,autumn,sep,50
ANN,0.274222872446263,2.557889563217718,0.3457490231746998,autumn,sep,50
KNN,0.3790862593136608,2.1883147272954893,0.3974571636389035,autumn,sep,50
SVM,0.4268162583558045,2.020097706164231,0.47205771484029835,autumn,sep,50
RF,0.6431792079851901,1.3444315014775672,0.6431798265269466,autumn,sep,51
XGB,0.6177940977768387,1.4400776706368208,0.6184435412325282,autumn,sep,51
GBDT,0.5864070462083066,1.558337990134918,0.5877579860763469,autumn,sep,51
ANN,0.2682522736708016,2.757083433553748,0.26949854688950625,autumn,sep,51
KNN,0.5997307707687894,1.508136781525471,0.6012212911540529,autumn,sep,51
SVM,0.23790711538607856,2.8714181013429823,0.2600916547213692,autumn,sep,51
RF,0.4882249772137034,2.0134930506850712,0.49029265806627365,autumn,sep,52
XGB,0.4959484069408797,1.983106510915197,0.49723982632388963,autumn,sep,52
GBDT,0.5192699708592483,1.8913517265080042,0.5210178808769301,autumn,sep,52
ANN,0.0468484232127121,3.750015125126794,0.17908818086197098,autumn,sep,52
KNN,0.47285516931669036,2.0739629837867555,0.4754017805645624,autumn,sep,52
SVM,0.3034155271914589,2.7405948566598877,0.34379492765260944,autumn,sep,52
RF,0.28918664196091126,2.355538041607622,0.31334049057997215,autumn,sep,53
XGB,0.24131320443558912,2.514184051840903,0.2447367968241131,autumn,sep,53
GBDT,0.18987949255936898,2.684628323287557,0.19561995693543566,autumn,sep,53
ANN,-0.36092800718634366,4.509928881556551,0.08180980122594361,autumn,sep,53
KNN,0.1957748152565879,2.665092031905582,0.2173994077953293,autumn,sep,53
SVM,0.18860481147054098,2.6888524417030233,0.24148461256190135,autumn,sep,53
RF,0.3592948275856107,2.50480978766911,0.3795192479344225,autumn,sep,54
XGB,0.3331558718558745,2.606998930148745,0.3481400186795355,autumn,sep,54
GBDT,0.328450708710353,2.6253935665695347,0.346772787851262,autumn,sep,54
ANN,-0.7636438037531426,6.894890898033335,-0.6457400136137783,autumn,sep,54
KNN,0.4460458171764007,2.1656604610011936,0.45080120749171204,autumn,sep,54
SVM,0.12068635593639387,3.4376395211259383,0.1633173339503714,autumn,sep,54
RF,0.4024000068105461,1.7273585453421674,0.41156010972181534,autumn,sep,55
XGB,0.31708972751745634,1.9739473030761865,0.32094608894146004,autumn,sep,55
GBDT,0.3250746595948879,1.9508669134926553,0.3290643632619503,autumn,sep,55
ANN,-0.25107044839996706,3.616210265222736,-0.05114410539286096,autumn,sep,55
KNN,0.2966100192823924,2.0331437545974587,0.32014851765693886,autumn,sep,55
SVM,0.21807081402080997,2.2601607708275235,0.24725056522238376,autumn,sep,55
RF,0.43788307020318984,1.9488912707133497,0.4405972675668225,autumn,sep,56
XGB,0.3461929269523114,2.26678619669732,0.3509383285032862,autumn,sep,56
GBDT,0.3808585363466095,2.1465985631974234,0.3885098940763524,autumn,sep,56
ANN,-0.8609681776790332,6.452082199098674,-0.7849918655021471,autumn,sep,56
KNN,0.3912940182894443,2.110418155552649,0.3999272673598282,autumn,sep,56
SVM,0.05582056554646797,3.2735236393942144,0.09836688047433095,autumn,sep,56
RF,0.5029966426671346,1.7554223238405724,0.5040848536284365,autumn,sep,57
XGB,0.4711159034240968,1.868025509597901,0.4722524429728814,autumn,sep,57
GBDT,0.4441637217228729,1.963220965999715,0.44514222223626154,autumn,sep,57
ANN,0.27111591007551916,2.574428087995218,0.27223300830347086,autumn,sep,57
KNN,0.3061483821527268,2.450692940865287,0.3061513524853201,autumn,sep,57
SVM,0.25004120449552536,2.6488642222741086,0.2741643522285586,autumn,sep,57
RF,0.5731693012322933,1.2862617870592798,0.5790136956645578,autumn,sep,58
XGB,0.5679781880068508,1.301905297691158,0.5753554354519733,autumn,sep,58
GBDT,0.5435456693655178,1.3755331205743089,0.5522556851535336,autumn,sep,58
ANN,0.31991078769577375,2.0494607536517613,0.3199118366500846,autumn,sep,58
KNN,0.4705459312075404,1.5955191101693091,0.47290357862453447,autumn,sep,58
SVM,0.33580339929285596,2.001568090230597,0.3709144183256996,autumn,sep,58
